direction,repeat_id,model,MSE,RMSE,R2,tau_sr,tau_tr_stage1,tau_tr_stage2,tau_pr,alpha_sl,alpha_tl_stage1,alpha_tl_stage2,ada_theta,config,p,whiten,offset
A_target_is_X,1011,single_ridge,25.48508814490457,5.048275759594019,0.9469080749146609,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1011,transfer_ridge,21.8211468189586,4.671311038558511,0.9545409972450902,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1011,transfer_ridge_ada,21.7824264357153,4.667164710583429,0.9546216616585205,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1011,pooled_ridge,25.708875078980302,5.070392004468718,0.9464418697726001,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1011,single_lasso,29.56825413625668,5.437669917920421,0.9384018009048841,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1011,transfer_lasso,26.7192102328025,5.169062800237825,0.9443370844960957,0.01,0.0031622776601683794,0.1,0.01,0.01,0.1,0.1,0.9,off1,163,True,1
A_target_is_X,1012,single_ridge,28.498784189751643,5.338425253738376,0.9406297790055689,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1012,transfer_ridge,21.71362712191285,4.659788312993719,0.9547649881400125,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1012,transfer_ridge_ada,20.745091240916135,4.554677951394163,0.9567826948924462,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1012,pooled_ridge,22.971382492401563,4.792847013248134,0.9521447635786539,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1012,single_lasso,71.27035125679811,8.442176926409331,0.8515257185607078,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1012,transfer_lasso,32.6070363893212,5.71025712112171,0.9320712440391188,0.03162277660168379,0.0031622776601683794,0.31622776601683794,0.01,0.1,0.03162277660168379,10.0,0.8,off1,163,True,1
A_target_is_X,1013,single_ridge,29.259830951478285,5.409235708626339,0.9390443248988265,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1013,transfer_ridge,21.7013283579236,4.658468456255081,0.9547906095956907,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1013,transfer_ridge_ada,22.47445086262202,4.740722609752866,0.953179998642813,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1013,pooled_ridge,25.58623554048826,5.058283853293354,0.946697359145566,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1013,single_lasso,68.97690474684298,8.305233575694484,0.8563035513702881,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1013,transfer_lasso,32.84888411480062,5.731394604701427,0.931567413671721,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,1.0,0.8,off1,163,True,1
A_target_is_X,1014,single_ridge,27.22367284821088,5.217630961289892,0.9432861604720808,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1014,transfer_ridge,22.544789933855593,4.748135416545699,0.953033464454692,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1014,transfer_ridge_ada,22.544789933855593,4.748135416545699,0.953033464454692,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1014,pooled_ridge,24.056874449869483,4.904780774904163,0.9498834075512018,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1014,single_lasso,55.79681909444541,7.4697268420234355,0.8837610243873218,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1014,transfer_lasso,38.21597831105712,6.181907336013467,0.9203863904249727,0.01,0.0031622776601683794,0.1,0.01,0.1,0.03162277660168379,1.0,1.0,off1,163,True,1
A_target_is_X,1015,single_ridge,27.0903485159078,5.204838951966506,0.943563908990055,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1015,transfer_ridge,21.279423674577313,4.612962570255401,0.9556695444345271,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1015,transfer_ridge_ada,21.279423674577313,4.612962570255401,0.9556695444345271,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1015,pooled_ridge,24.545478956679496,4.954339406689805,0.9488655200036125,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1015,single_lasso,54.45790226587166,7.3795597609797605,0.8865503289231333,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1015,transfer_lasso,34.461212988586645,5.870367364023026,0.9282085222567391,0.01,0.01,0.1,0.01,0.03162277660168379,0.01,0.1,1.0,off1,163,True,1
A_target_is_X,1016,single_ridge,36.25409242526556,6.021137137224626,0.9244734980654168,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1016,transfer_ridge,18.946056174040812,4.352706764076902,0.9605305428282023,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1016,transfer_ridge_ada,18.946056174040812,4.352706764076902,0.9605305428282023,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1016,pooled_ridge,22.920531069597534,4.787539145489834,0.9522507000350884,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1016,single_lasso,42.748419097945316,6.53822751959163,0.9109441626664112,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1016,transfer_lasso,26.57241704206493,5.15484403663825,0.9446428920742905,0.01,0.01,0.1,0.01,0.01,0.1,0.03162277660168379,1.0,off1,163,True,1
A_target_is_X,1017,single_ridge,29.030388300173797,5.387985551221699,0.9395223123393712,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1017,transfer_ridge,21.677662222892703,4.655927643648761,0.9548399121784785,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1017,transfer_ridge_ada,22.073197845508933,4.698212196730681,0.9540159108046116,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1017,pooled_ridge,23.15077941325487,4.81152568456772,0.9517710341323075,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1017,single_lasso,53.233498049014266,7.296128976999671,0.8891010745429229,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1017,transfer_lasso,43.55599925515486,6.599696906309778,0.909261767653171,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.01,0.03162277660168379,0.8,off1,163,True,1
A_target_is_X,1018,single_ridge,35.588968241834706,5.965649021006407,0.9258591210272984,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1018,transfer_ridge,24.194016496819977,4.918741352909296,0.9495977057619301,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1018,transfer_ridge_ada,24.194016496819977,4.918741352909296,0.9495977057619301,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1018,pooled_ridge,26.879359420838973,5.184530781164191,0.944003452976151,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1018,single_lasso,50.62137180144888,7.114869767005499,0.8945427983564981,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1018,transfer_lasso,31.06651471754302,5.573734360152359,0.9352805427759074,0.01,0.0031622776601683794,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,1.0,off1,163,True,1
A_target_is_X,1019,single_ridge,63.57392259847411,7.973325692487051,0.8675593383555089,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
A_target_is_X,1019,transfer_ridge,18.94291072520504,4.352345428065774,0.9605370955987086,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
A_target_is_X,1019,transfer_ridge_ada,18.94291072520504,4.352345428065774,0.9605370955987086,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
A_target_is_X,1019,pooled_ridge,23.30107958214674,4.8271191804374105,0.951457920626019,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
A_target_is_X,1019,single_lasso,44.66387880593652,6.683103979883638,0.9069537725707432,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
A_target_is_X,1019,transfer_lasso,23.389170124830578,4.83623511885336,0.9512744056047523,0.03162277660168379,0.01,0.1,0.01,0.1,0.1,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,single_ridge,24.196969725448852,4.919041545407891,0.9495915534350388,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,transfer_ridge,21.11927177855911,4.5955708871215455,0.9560031815958872,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,transfer_ridge_ada,21.11927177855911,4.5955708871215455,0.9560031815958872,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,pooled_ridge,25.63336592875586,5.06294044293984,0.9465991745511506,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,single_lasso,52.62092603332875,7.2540282625124055,0.8903772179637827,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1000,transfer_lasso,44.80133574786536,6.693379994282811,0.9066674147750844,0.01,0.01,0.03162277660168379,0.01,0.1,0.03162277660168379,0.1,1.0,off1,163,True,1
B_target_is_X1,1001,single_ridge,48.7860672712482,6.984702375280438,0.8983662048156859,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1001,transfer_ridge,21.89544532815254,4.679256920511262,0.9543862145399393,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1001,transfer_ridge_ada,21.637857622479203,4.651651064136174,0.95492283529223,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1001,pooled_ridge,26.755344368301877,5.1725568501759245,0.9442618078949693,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1001,single_lasso,55.58990776411866,7.455863985087084,0.884192073351585,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1001,transfer_lasso,29.949928257517133,5.472652762373759,0.9376066765663786,0.01,0.01,0.31622776601683794,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1002,single_ridge,265.26740053895384,16.287031667524744,0.4473804886638142,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1002,transfer_ridge,23.793030959212906,4.877810057721898,0.9504330606958387,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1002,transfer_ridge_ada,23.793030959212906,4.877810057721898,0.9504330606958387,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1002,pooled_ridge,29.40596315369768,5.422726542404447,0.9387398943279501,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1002,single_lasso,415.3023244092343,20.378967697340176,0.13481955526566458,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1002,transfer_lasso,35.44984328805975,5.953977098382203,0.926148953716176,0.03162277660168379,0.01,0.1,0.01,0.1,0.03162277660168379,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1003,single_ridge,38.82556002080196,6.23101597019314,0.9191164765724817,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1003,transfer_ridge,21.137830005615942,4.597589586469843,0.9559645200854769,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1003,transfer_ridge_ada,21.767566481351988,4.665572470914152,0.9546526187256236,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1003,pooled_ridge,28.136495521738507,5.304384556358872,0.9413845185109634,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1003,single_lasso,32.71791040816156,5.719957203350525,0.9318402652381544,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1003,transfer_lasso,39.79235391158066,6.308118095880947,0.9171023988290447,0.01,0.01,0.1,0.01,0.03162277660168379,0.03162277660168379,0.1,0.9,off1,163,True,1
B_target_is_X1,1004,single_ridge,62.698394058814756,7.918231750764482,0.8693832871436541,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1004,transfer_ridge,23.234424321693442,4.8202099873027775,0.951596780498679,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1004,transfer_ridge_ada,23.234424321693442,4.8202099873027775,0.951596780498679,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1004,pooled_ridge,28.4696077253605,5.335691869416796,0.9406905610069064,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1004,single_lasso,123.04321013947244,11.092484398883437,0.7436696762498496,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
B_target_is_X1,1004,transfer_lasso,36.315661686175545,6.026247728576676,0.924345233624297,0.01,0.01,0.1,0.01,0.1,0.01,0.31622776601683794,1.0,off1,163,True,1
